name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;690;0;392;3049;1836;3049;1561;0
header;186;113;186;151;1894;151;1894;113
A;1261;672;1261;698;1275;698;1275;672
B;1015;867;1015;900;1038;900;1038;867
A;929;1402;929;1410;934;1410;934;1402
A;1225;1697;1225;1723;1238;1723;1238;1697
C;1002;1698;1002;1731;1023;1731;1023;1698
C;749;2017;749;2036;763;2036;763;2017
B;1160;2097;1160;2125;1174;2125;1174;2097
B;615;2239;615;2258;631;2258;631;2239
A;1301;2321;1301;2347;1314;2347;1314;2321
D;999;2386;999;2418;1022;2418;1022;2386
D;1317;2741;1317;2768;1334;2768;1334;2741
A;1804;2925;1804;2927;1805;2927;1805;2925
