name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;148;0;102;3057;1780;3057;1527;0
header;69;163;69;206;1774;206;1774;163
A;1005;88;1005;89;1005;89;1005;88
A;1468;353;1468;417;1524;417;1524;353
A;1312;355;1312;419;1369;419;1369;355
B;1390;356;1390;418;1446;418;1446;356
A;753;360;753;423;808;423;808;360
A;826;360;826;424;881;424;881;360
D;903;360;903;425;956;425;956;360
D;399;361;399;426;452;426;452;361
D;1554;585;1554;633;1593;633;1593;585
D;1054;586;1054;634;1092;634;1092;586
A;833;587;833;634;873;634;873;587
B;1206;587;1206;634;1248;634;1248;587
A;1266;587;1266;634;1305;634;1305;587
A;1320;587;1320;634;1361;634;1361;587
D;678;588;678;636;716;636;716;588
D;568;589;568;636;606;636;606;589
B;236;591;236;636;277;636;277;591
C;494;789;494;865;546;865;546;789
B;563;789;563;864;638;864;638;789
A;656;790;656;865;726;865;726;790
A;909;1274;909;1279;948;1279;948;1274
D;822;1565;822;1579;835;1579;835;1565
A;556;2154;556;2154;556;2154;556;2154
C;1102;2403;1102;2440;1130;2440;1130;2403
A;1000;2406;1000;2441;1025;2441;1025;2406
D;1372;2708;1372;2736;1391;2736;1391;2708
C;1008;2763;1008;2790;1034;2790;1034;2763
