name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;330;0;422;3047;1272;3047;1181;0
header;59;142;59;177;1785;177;1785;142
A;915;212;915;245;942;245;942;212
A;416;701;416;729;430;729;430;701
B;913;792;913;824;937;824;937;792
A;812;1033;812;1039;817;1039;817;1033
B;1137;1202;1137;1220;1153;1220;1153;1202
C;915;1475;915;1508;936;1508;936;1475
A;920;1716;920;1718;922;1718;922;1716
A;597;1859;597;1885;610;1885;610;1859
D;912;2155;912;2187;935;2187;935;2155
A;1186;2594;1186;2616;1213;2616;1213;2594
